track,fpr,tpr
bow,0.4074074074074074,0.48361310951239006
bow,0.4113756613756614,0.48361310951239006
bow,0.4113756613756614,0.48521183053557154
bow,0.41798941798941797,0.48521183053557154
bow,0.41798941798941797,0.4876099120703437
bow,0.42063492063492064,0.4876099120703437
bow,0.42063492063492064,0.4892086330935252
bow,0.421957671957672,0.4892086330935252
bow,0.421957671957672,0.4980015987210232
bow,0.42328042328042326,0.4980015987210232
bow,0.42328042328042326,0.4988009592326139
bow,0.4246031746031746,0.4988009592326139
bow,0.4246031746031746,0.5003996802557954
bow,0.42592592592592593,0.5003996802557954
bow,0.42592592592592593,0.5011990407673861
bow,0.42724867724867727,0.5011990407673861
bow,0.42724867724867727,0.504396482813749
bow,0.42857142857142855,0.504396482813749
bow,0.42857142857142855,0.5067945643485212
bow,0.4298941798941799,0.5067945643485212
bow,0.4298941798941799,0.5075939248601119
bow,0.4312169312169312,0.5075939248601119
bow,0.4312169312169312,0.5083932853717026
bow,0.43386243386243384,0.5083932853717026
bow,0.43386243386243384,0.5107913669064749
bow,0.4351851851851852,0.5107913669064749
bow,0.4351851851851852,0.513189448441247
bow,0.4365079365079365,0.513189448441247
bow,0.4365079365079365,0.5139888089528377
bow,0.43783068783068785,0.5139888089528377
bow,0.43783068783068785,0.5147881694644284
bow,0.43915343915343913,0.5147881694644284
bow,0.43915343915343913,0.5155875299760192
bow,0.4417989417989418,0.5155875299760192
bow,0.4417989417989418,0.5163868904876099
bow,0.44312169312169314,0.5163868904876099
bow,0.44312169312169314,0.5179856115107914
bow,0.4444444444444444,0.5179856115107914
bow,0.4444444444444444,0.518784972022382
bow,0.4470899470899471,0.518784972022382
bow,0.4470899470899471,0.5211830535571543
bow,0.44841269841269843,0.5211830535571543
bow,0.44841269841269843,0.5283772981614708
bow,0.45105820105820105,0.5283772981614708
bow,0.45105820105820105,0.5291766586730615
bow,0.455026455026455,0.5291766586730615
bow,0.455026455026455,0.5299760191846523
bow,0.45634920634920634,0.5299760191846523
bow,0.45634920634920634,0.5315747402078337
bow,0.458994708994709,0.5315747402078337
bow,0.458994708994709,0.5323741007194245
bow,0.46164021164021163,0.5323741007194245
bow,0.46164021164021163,0.533972821742606
bow,0.46296296296296297,0.533972821742606
bow,0.46296296296296297,0.5355715427657873
bow,0.4656084656084656,0.5355715427657873
bow,0.4656084656084656,0.5371702637889688
bow,0.4669312169312169,0.5371702637889688
