model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,mean_test_score,std_test_score,rank_test_score
logreg,0.21892499923706055,0.011665446395088343,0.3427143096923828,0.008890176411445577,"{'clf__C': 100, 'clf__l1_ratio': 0.0, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}",0.5148819435584315,0.011910620360205177,91
logreg,0.3463235855102539,0.02310541553543035,0.4533674716949463,0.022920558892903675,"{'clf__C': 100, 'clf__l1_ratio': 0.0, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}",0.5151320009901913,0.017196524114931014,87
logreg,0.33917965888977053,0.020825215404710332,0.5412936210632324,0.01015678409340854,"{'clf__C': 100, 'clf__l1_ratio': 0.0, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 3)}",0.5161031735374324,0.017459017525816543,83
logreg,0.6734285831451416,0.040867538062542126,0.3481224536895752,0.01121732791195526,"{'clf__C': 100, 'clf__l1_ratio': 1.0, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 1)}",0.5214200590220044,0.024482289817275762,57
logreg,0.8354637145996093,0.08690531263968378,0.504532766342163,0.01490272674988204,"{'clf__C': 100, 'clf__l1_ratio': 1.0, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 2)}",0.5186648593114089,0.01693703444912735,77
logreg,0.9011081218719482,0.04471208697261532,0.6349409580230713,0.0136926584678557,"{'clf__C': 100, 'clf__l1_ratio': 1.0, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 3)}",0.5181198368392248,0.018668700865838356,79
logreg,0.658633804321289,0.01770640480223636,0.34598641395568847,0.006712883437962232,"{'clf__C': 100, 'clf__l1_ratio': 1.0, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}",0.5243570487087009,0.02094590818178573,53
logreg,0.6106954574584961,0.012127934893158773,0.4673593521118164,0.01057575204393329,"{'clf__C': 100, 'clf__l1_ratio': 1.0, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}",0.515139044967599,0.01270524960216464,85
logreg,0.5948653221130371,0.017945182994035816,0.545317268371582,0.010369536155003111,"{'clf__C': 100, 'clf__l1_ratio': 1.0, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 3)}",0.5149565777193384,0.015231693559582675,89
logreg,0.640912389755249,0.04246706890478873,0.349211597442627,0.007247749332135938,"{'clf__C': 100, 'clf__l1_ratio': 1.0, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 1)}",0.5214200590220044,0.024482289817275762,57
logreg,0.7833040237426758,0.0283433475779376,0.5254929542541504,0.007479130709123491,"{'clf__C': 100, 'clf__l1_ratio': 1.0, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 2)}",0.5186648593114089,0.01693703444912735,77
logreg,0.8542586326599121,0.025586935843659685,0.63087477684021,0.012222203846051879,"{'clf__C': 100, 'clf__l1_ratio': 1.0, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 3)}",0.5181198368392248,0.018668700865838356,79
logreg,0.6523402690887451,0.023875629974164505,0.34468727111816405,0.0062886613562626965,"{'clf__C': 100, 'clf__l1_ratio': 1.0, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}",0.5243570487087009,0.02094590818178573,53
logreg,0.5932821750640869,0.026872822019314138,0.46402816772460936,0.012347879097632465,"{'clf__C': 100, 'clf__l1_ratio': 1.0, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}",0.515139044967599,0.01270524960216464,85
logreg,0.5672329902648926,0.011543005339911934,0.5096309185028076,0.02255438275215758,"{'clf__C': 100, 'clf__l1_ratio': 1.0, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 3)}",0.5149565777193384,0.015231693559582675,89
linear_svc,0.07213244438171387,0.005915048423197493,0.34247479438781736,0.007757225600475016,"{'clf__C': 0.01, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 1)}",0.5399140934071154,0.02222120203709674,3
linear_svc,0.21616406440734864,0.009848239904897601,0.4857922554016113,0.011313662815368681,"{'clf__C': 0.01, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 2)}",0.5368649174504279,0.023360595550064648,5
linear_svc,0.2500291347503662,0.0062195585430917955,0.5686812400817871,0.008674542369612969,"{'clf__C': 0.01, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 3)}",0.5366799589501129,0.023364693776589285,7
linear_svc,0.06469025611877441,0.002782789890187757,0.33415980339050294,0.00495945270732471,"{'clf__C': 0.01, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}",0.5402112338571173,0.021776659632203696,1
linear_svc,0.10237102508544922,0.0027803715709674576,0.4338505744934082,0.006354099697323193,"{'clf__C': 0.01, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}",0.5364652045145366,0.02312002854606761,9
linear_svc,0.10726852416992187,0.004094649480957773,0.5163632392883301,0.00894862197392758,"{'clf__C': 0.01, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 3)}",0.5361349511901222,0.022903830144784264,11
linear_svc,0.07723183631896972,0.006575964019404578,0.35320138931274414,0.015689853038806066,"{'clf__C': 0.01, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 1)}",0.5399140934071154,0.02222120203709674,3
linear_svc,0.24377884864807128,0.03996755637869268,0.49925684928894043,0.02629581583779622,"{'clf__C': 0.01, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 2)}",0.5368649174504279,0.023360595550064648,5
linear_svc,0.30827083587646487,0.04201771649700557,0.5891670227050781,0.014654606635667639,"{'clf__C': 0.01, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 3)}",0.5366799589501129,0.023364693776589285,7
linear_svc,0.06602497100830078,0.00439784315981132,0.336596155166626,0.007523804587128628,"{'clf__C': 0.01, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}",0.5402112338571173,0.021776659632203696,1
linear_svc,0.10668740272521973,0.002805824477611015,0.442179536819458,0.011092168944531633,"{'clf__C': 0.01, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}",0.5364652045145366,0.02312002854606761,9
linear_svc,0.11800727844238282,0.005304264549410062,0.5210567474365234,0.007617408944095814,"{'clf__C': 0.01, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 3)}",0.5361349511901222,0.022903830144784264,11
linear_svc,0.07684717178344727,0.005147508434112353,0.341154146194458,0.010934065917579368,"{'clf__C': 0.1, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 1)}",0.5328800087412054,0.02152893983421425,19
linear_svc,0.23302841186523438,0.006956247306784729,0.48914437294006347,0.009805739968508738,"{'clf__C': 0.1, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 2)}",0.5337243722593497,0.024157533376508132,15
linear_svc,0.26620984077453613,0.00784639407918915,0.5941785335540771,0.02062692628829812,"{'clf__C': 0.1, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 3)}",0.5341262017524142,0.024305113574523377,13
linear_svc,0.06701698303222656,0.0036421705967172252,0.3344849109649658,0.006113715125844334,"{'clf__C': 0.1, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}",0.5331537768236644,0.020261731962501722,17
linear_svc,0.10132293701171875,0.0015238689461467912,0.43661956787109374,0.010661638320307592,"{'clf__C': 0.1, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}",0.5320134252390103,0.02307206615705405,23
linear_svc,0.1092231273651123,0.0009108531114348099,0.5188168525695801,0.0036692669597638387,"{'clf__C': 0.1, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 3)}",0.5321151417656915,0.023268024235133977,21
linear_svc,0.07410736083984375,0.0034740842517425553,0.33560028076171877,0.007281222012919915,"{'clf__C': 0.1, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 1)}",0.5328800087412054,0.02152893983421425,19
linear_svc,0.2138507843017578,0.006938777106736394,0.47805156707763674,0.008530512222728465,"{'clf__C': 0.1, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 2)}",0.5337243722593497,0.024157533376508132,15
linear_svc,0.25308856964111326,0.00454941503147031,0.5862977981567383,0.01977640162075319,"{'clf__C': 0.1, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 3)}",0.5341262017524142,0.024305113574523377,13
linear_svc,0.06874094009399415,0.004727439927371069,0.3322762012481689,0.004592442258957053,"{'clf__C': 0.1, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}",0.5331537768236644,0.020261731962501722,17
linear_svc,0.10137805938720704,0.0010531033394031802,0.4351247787475586,0.004235437515298989,"{'clf__C': 0.1, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}",0.5320134252390103,0.02307206615705405,23
linear_svc,0.10787220001220703,0.002901200134984938,0.5111726284027099,0.01168068158530062,"{'clf__C': 0.1, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 3)}",0.5321151417656915,0.023268024235133977,21
linear_svc,0.11296496391296387,0.004622446134535207,0.3365772724151611,0.005587313953119514,"{'clf__C': 1, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 1)}",0.5175062012203823,0.015472794532800632,39
linear_svc,0.2951038837432861,0.009167954200833862,0.4924863338470459,0.005427096976659505,"{'clf__C': 1, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 2)}",0.523648755968197,0.02099092821702823,27
linear_svc,0.3467848300933838,0.007412172000313334,0.6033537864685059,0.014737299120056918,"{'clf__C': 1, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 3)}",0.525643100274696,0.021723998156790842,25
linear_svc,0.10999746322631836,0.005083877496190938,0.33621797561645506,0.007086479380362913,"{'clf__C': 1, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}",0.5187756167321249,0.014029719661433673,35
linear_svc,0.17814040184020996,0.0017152469147022793,0.4437140464782715,0.009844799720515603,"{'clf__C': 1, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}",0.5194053605080884,0.018375219879303635,33
linear_svc,0.18496336936950683,0.00336467723736258,0.5221412658691407,0.013393211559809357,"{'clf__C': 1, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 3)}",0.5202881562443857,0.018359023544212667,31
linear_svc,0.10711579322814942,0.008452228175854375,0.33819379806518557,0.008873765773855723,"{'clf__C': 1, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 1)}",0.5175062012203823,0.015472794532800632,39
linear_svc,0.2953981876373291,0.007303575758306615,0.48731770515441897,0.014582573190661832,"{'clf__C': 1, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 2)}",0.523648755968197,0.02099092821702823,27
linear_svc,0.3502036094665527,0.005466902035670887,0.590695858001709,0.016149343646555812,"{'clf__C': 1, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 3)}",0.525643100274696,0.021723998156790842,25
linear_svc,0.111140775680542,0.009253548357427317,0.3350691795349121,0.005094975030495632,"{'clf__C': 1, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}",0.5187756167321249,0.014029719661433673,35
linear_svc,0.18711233139038086,0.0087448146710985,0.43910627365112304,0.005993654003059319,"{'clf__C': 1, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}",0.5194053605080884,0.018375219879303635,33
linear_svc,0.21917848587036132,0.03859843378199069,0.5452322483062744,0.03387888906227721,"{'clf__C': 1, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 3)}",0.5202881562443857,0.018359023544212667,31
linear_svc,0.35439162254333495,0.06514980335988595,0.34508566856384276,0.010706824566107444,"{'clf__C': 10, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 1)}",0.511736032696594,0.011506302692392008,45
linear_svc,0.6229699134826661,0.025208423075829784,0.4813372611999512,0.01056924148143097,"{'clf__C': 10, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 2)}",0.5176412235443105,0.01926358124038161,37
linear_svc,0.6980169773101806,0.03623390202855615,0.6139978408813477,0.016738540857289645,"{'clf__C': 10, 'vect__max_df': 0.9, 'vect__min_df': 2, 'vect__ngram_range': (1, 3)}",0.5205454134958966,0.020512935283763568,29
linear_svc,0.4408588409423828,0.05386594045125964,0.42788848876953123,0.04354955741315289,"{'clf__C': 10, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}",0.5124547436802048,0.011009939687803238,41
linear_svc,0.7769310474395752,0.13034891015934583,0.8796534061431884,0.2516151698056751,"{'clf__C': 10, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}",0.5108674516517181,0.01612151581825619,47
linear_svc,0.6200231075286865,0.1178863588935325,0.578610897064209,0.017331487865075098,"{'clf__C': 10, 'vect__max_df': 0.9, 'vect__min_df': 5, 'vect__ngram_range': (1, 3)}",0.511864649906029,0.016400230419666914,43
linear_svc,0.3264004230499268,0.01717330090595123,0.3843125820159912,0.0257075924520123,"{'clf__C': 10, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 1)}",0.511736032696594,0.011506302692392008,45
linear_svc,0.853076982498169,0.19277665810474476,0.9977916240692138,0.2597658159723329,"{'clf__C': 10, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 2)}",0.5176412235443105,0.01926358124038161,37
linear_svc,0.9195637702941895,0.0886263395885613,0.813912296295166,0.06153797264991075,"{'clf__C': 10, 'vect__max_df': 0.95, 'vect__min_df': 2, 'vect__ngram_range': (1, 3)}",0.5205454134958966,0.020512935283763568,29
linear_svc,0.7758231639862061,0.08597683590101948,1.8079532623291015,1.2910080395101158,"{'clf__C': 10, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}",0.5124547436802048,0.011009939687803238,41
linear_svc,2.257128047943115,0.8293578918104494,1.490269374847412,0.5949964312873797,"{'clf__C': 10, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}",0.5108674516517181,0.01612151581825619,47
linear_svc,1.2827155113220214,0.5336701091432464,2.06304874420166,0.8561966526106213,"{'clf__C': 10, 'vect__max_df': 0.95, 'vect__min_df': 5, 'vect__ngram_range': (1, 3)}",0.511864649906029,0.016400230419666914,43
random_forest,1.0739051342010497,0.563951269522591,0.7672899723052978,0.4676622092400933,"{'clf__max_depth': None, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5181628924641913,0.023592275943978305,27
random_forest,2.9254070281982423,1.138242861421505,0.9194657802581787,0.5088612153742971,"{'clf__max_depth': None, 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.5307143520860549,0.020975844036350718,15
random_forest,2.9186655044555665,0.9496985374786073,0.5323144912719726,0.09779041414640709,"{'clf__max_depth': None, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}",0.5308246766183967,0.02260272034597271,13
random_forest,0.6436842918395996,0.22033122075174832,0.5296860694885254,0.14853398558302885,"{'clf__max_depth': None, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5232570407388311,0.020626676695201043,26
random_forest,1.7913091659545899,0.6762289909918076,0.5319159984588623,0.20360144738237218,"{'clf__max_depth': None, 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.5265599355168904,0.020196503038989774,21
random_forest,1.80031099319458,0.08774971796414142,0.38254532814025877,0.01493369358793763,"{'clf__max_depth': None, 'clf__min_samples_split': 5, 'clf__n_estimators': 500}",0.5295419772685059,0.017909887199547544,17
random_forest,0.37726421356201173,0.007289762686157996,0.3303778648376465,0.005094734331971519,"{'clf__max_depth': None, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",0.5250592135722133,0.02101758252542976,23
random_forest,1.010183334350586,0.029947919896010648,0.36021738052368163,0.01038969321683132,"{'clf__max_depth': None, 'clf__min_samples_split': 10, 'clf__n_estimators': 300}",0.5332742074923131,0.012345194911195689,2
random_forest,1.6070634365081786,0.030471096961896888,0.37767667770385743,0.006881604625940773,"{'clf__max_depth': None, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}",0.5321542574881303,0.012565037857016279,5
random_forest,0.19710783958435057,0.012779665777283265,0.34074859619140624,0.007808095413437901,"{'clf__max_depth': 20, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5241699655802063,0.01049530997514334,24
random_forest,0.445286226272583,0.010946342011194515,0.3432861328125,0.005677953634576188,"{'clf__max_depth': 20, 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.5276342776001252,0.016967182278831792,18
random_forest,0.8501696109771728,0.06565641777583514,0.3785440444946289,0.025487306137057818,"{'clf__max_depth': 20, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}",0.5268997494823037,0.013719816838342716,19
random_forest,0.1957836627960205,0.005466988712197202,0.33841676712036134,0.009155724039264172,"{'clf__max_depth': 20, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5235966787305765,0.0131500882972307,25
random_forest,0.4449747562408447,0.014153223813091401,0.3542886734008789,0.02145329130943573,"{'clf__max_depth': 20, 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.531941952268755,0.014221884867518832,7
random_forest,0.7890074729919434,0.18632688647083473,0.3565254211425781,0.0036969689109047077,"{'clf__max_depth': 20, 'clf__min_samples_split': 5, 'clf__n_estimators': 500}",0.5312340046553921,0.011813473452011643,11
random_forest,0.18018975257873535,0.007170091844349007,0.32929139137268065,0.006213829441088951,"{'clf__max_depth': 20, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",0.5264358817222872,0.01072295559768879,22
random_forest,0.43457684516906736,0.010302907272923136,0.35277256965637205,0.02738010602851234,"{'clf__max_depth': 20, 'clf__min_samples_split': 10, 'clf__n_estimators': 300}",0.5317054337956415,0.01279108725896783,8
random_forest,0.6873773574829102,0.012460623146470817,0.3544437885284424,0.006352567318563634,"{'clf__max_depth': 20, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}",0.531675776721743,0.010126238785704466,9
random_forest,0.30586962699890136,0.013240431058911257,0.3282370090484619,0.004552562330625254,"{'clf__max_depth': 50, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.5307110429864041,0.015804794392615416,16
random_forest,0.7789350032806397,0.009076153557310654,0.34453296661376953,0.00714093140994326,"{'clf__max_depth': 50, 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",0.5315508811715719,0.012957043291908783,10
random_forest,1.2969253540039063,0.03615789830678193,0.36885776519775393,0.007419331398207954,"{'clf__max_depth': 50, 'clf__min_samples_split': 2, 'clf__n_estimators': 500}",0.5312114833474679,0.013147339229336294,12
random_forest,0.28620085716247556,0.009350728494421815,0.3292859077453613,0.006209299933033631,"{'clf__max_depth': 50, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.5267446261616355,0.01785541762116557,20
random_forest,0.7471086978912354,0.004379278618695253,0.34308934211730957,0.00622493888303762,"{'clf__max_depth': 50, 'clf__min_samples_split': 5, 'clf__n_estimators': 300}",0.5324537462865611,0.01302031157977939,4
random_forest,1.2055495738983155,0.00999002615871728,0.36989684104919435,0.0024136877598346785,"{'clf__max_depth': 50, 'clf__min_samples_split': 5, 'clf__n_estimators': 500}",0.5308062383405628,0.013770767840953234,14
random_forest,0.2934295177459717,0.02286791311073181,0.3582609176635742,0.03939169942688979,"{'clf__max_depth': 50, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",0.5319693744254401,0.015260275863928509,6
random_forest,0.7147002696990967,0.012870614610509933,0.34378204345703123,0.007306836230082069,"{'clf__max_depth': 50, 'clf__min_samples_split': 10, 'clf__n_estimators': 300}",0.5330143457980212,0.015047250352228474,3
random_forest,1.1297583103179931,0.02795134438529552,0.4038750648498535,0.07165955494428973,"{'clf__max_depth': 50, 'clf__min_samples_split': 10, 'clf__n_estimators': 500}",0.5336747680991786,0.013942644669330644,1
